CVE_id,Description,cwe_value,cvss,severity,publishedDate,lastModifiedDate,version,cwe_cd,cwe_name,year
CVE-2020-16103,Type confusion in Gallagher Command Centre Server allows a remote attacker to crash the server or possibly cause remote code execution. This issue affects: Gallagher Command Centre 8.30 versions prior to 8.30.1236(MR1); 8.20 versions prior to 8.20.1166(MR3); 8.10 versions prior to 8.10.1211(MR5); version 8.00 and prior versions.,CWE-843,8.8,HIGH,2020-12-14T20:15Z,2022-04-25T17:45Z,3.1,843, Access of Resource Using Incompatible Type ('Type Confusion'),2020
CVE-2021-40531,"Sketch before 75 allows library feeds to be used to bypass file quarantine. Files are automatically downloaded and opened, without the com.apple.quarantine extended attribute. This results in remote code execution, as demonstrated by CommandString in a terminal profile to Terminal.app.",CWE-434,9.8,CRITICAL,2021-09-06T21:15Z,2022-04-25T17:44Z,3.1,434, Unrestricted Upload of File with Dangerous Type,2021
CVE-2021-36205,Under certain circumstances the session token is not cleared on logout.,CWE-459,9.8,CRITICAL,2022-04-15T17:15Z,2022-04-25T17:44Z,3.1,459, Incomplete Cleanup,2022
CVE-2020-2318,"Jenkins Mail Commander Plugin for Jenkins-ci Plugin 1.0.0 and earlier stores passwords unencrypted in job config.xml files on the Jenkins controller where they can be viewed by users with Extended Read permission, or access to the Jenkins controller file system.",CWE-522,6.5,MEDIUM,2020-11-04T15:15Z,2022-04-25T17:43Z,3.1,522, Insufficiently Protected Credentials,2020
CVE-2020-2319,Jenkins VMware Lab Manager Slaves Plugin 0.2.8 and earlier stores a password unencrypted in the global config.xml file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.,CWE-522,6.5,MEDIUM,2020-11-04T15:15Z,2022-04-25T17:43Z,3.1,522, Insufficiently Protected Credentials,2020
CVE-2020-2314,Jenkins AppSpider Plugin 1.0.12 and earlier stores a password unencrypted in its global configuration file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.,CWE-522,5.5,MEDIUM,2020-11-04T15:15Z,2022-04-25T17:42Z,3.1,522, Insufficiently Protected Credentials,2020
CVE-2020-2297,Jenkins SMS Notification Plugin 1.2 and earlier stores an access token unencrypted in its global configuration file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.,CWE-522,3.3,LOW,2020-10-08T13:15Z,2022-04-25T17:42Z,3.1,522, Insufficiently Protected Credentials,2020
CVE-2020-2291,Jenkins couchdb-statistics Plugin 0.3 and earlier stores its server password unencrypted in its global configuration file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.,CWE-522,3.3,LOW,2020-10-08T13:15Z,2022-04-25T17:42Z,3.1,522, Insufficiently Protected Credentials,2020
CVE-2020-16247,"Philips Clinical Collaboration Platform, Versions 12.2.1 and prior. The product exposes a resource to the wrong control sphere, providing unintended actors with inappropriate access to the resource.",CWE-668,7.1,HIGH,2020-09-18T18:15Z,2022-04-25T17:42Z,3.1,668, Exposure of Resource to Wrong Sphere,2020
CVE-2020-8342,A race condition vulnerability was reported in Lenovo System Update prior to version 5.07.0106 that could allow escalation of privilege.,CWE-362,7.0,HIGH,2020-09-15T15:15Z,2022-04-25T17:41Z,3.1,362, Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2020
CVE-2020-15128,"In OctoberCMS before version 1.0.468, encrypted cookie values were not tied to the name of the cookie the value belonged to. This meant that certain classes of attacks that took advantage of other theoretical vulnerabilities in user facing code (nothing exploitable in the core project itself) had a higher chance of succeeding. Specifically, if your usage exposed a way for users to provide unfiltered user input and have it returned to them as an encrypted cookie (ex. storing a user provided search query in a cookie) they could then use the generated cookie in place of other more tightly controlled cookies; or if your usage exposed the plaintext version of an encrypted cookie at any point to the user they could theoretically provide encrypted content from your application back to it as an encrypted cookie and force the framework to decrypt it for them. Issue has been fixed in build 468 (v1.0.468).",CWE-327,6.3,MEDIUM,2020-07-31T18:15Z,2022-04-25T17:41Z,3.1,327, Use of a Broken or Risky Cryptographic Algorithm,2020
CVE-2022-21209,"The affected product is vulnerable to an out-of-bounds read while processing project files, which allows an attacker to craft a project file that would allow arbitrary code execution.",CWE-125,7.8,HIGH,2022-02-25T19:15Z,2022-04-25T17:41Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-10919,"This vulnerability allows remote attackers to disclose sensitive information on affected installations of C-MORE HMI EA9 Firmware version 6.52 touch screen panels. Authentication is not required to exploit this vulnerability. The specific flaw exists within the handling of passwords. When transmitting passwords, the process encrypts them in a recoverable format using a hard-coded key. An attacker can leverage this vulnerability to disclose credentials, leading to further compromise. Was ZDI-CAN-10185.",CWE-798,5.9,MEDIUM,2020-07-23T16:15Z,2022-04-25T17:39Z,3.1,798, Use of Hard-coded Credentials,2020
CVE-2020-12028,"In all versions of FactoryTalk View SEA remote, an authenticated attacker may be able to utilize certain handlers to interact with the data on the remote endpoint since those handlers do not enforce appropriate permissions. Rockwell Automation recommends enabling built in security features found within FactoryTalk View SE. Users should follow guidance found in knowledge base articles 109056 and 1126943 to set up IPSec and/or HTTPs.",CWE-306,8.1,HIGH,2020-07-20T16:15Z,2022-04-25T17:39Z,3.1,306, Missing Authentication for Critical Function,2020
CVE-2020-10279,"MiR robot controllers (central computation unit) makes use of Ubuntu 16.04.2 an operating system, Thought for desktop uses, this operating system presents insecure defaults for robots. These insecurities include a way for users to escalate their access beyond what they were granted via file creation, access race conditions, insecure home directory configurations and defaults that facilitate Denial of Service (DoS) attacks.",CWE-362,9.8,CRITICAL,2020-06-24T06:15Z,2022-04-25T17:39Z,3.1,362, Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2020
CVE-2020-1629,"A race condition vulnerability on Juniper Network Junos OS devices may cause the routing protocol daemon (RPD) process to crash and restart while processing a BGP NOTIFICATION message. This issue affects Juniper Networks Junos OS: 16.1 versions prior to 16.1R7-S6; 16.2 versions prior to 16.2R2-S11; 17.1 versions prior to 17.1R2-S11, 17.1R3-S1; 17.2 versions prior to 17.2R1-S9, 17.2R3-S3; 17.2 version 17.2R2 and later versions; 17.2X75 versions prior to 17.2X75-D105, 17.2X75-D110; 17.3 versions prior to 17.3R2-S5, 17.3R3-S6; 17.4 versions prior to 17.4R2-S7, 17.4R3; 18.1 versions prior to 18.1R3-S8; 18.2 versions prior to 18.2R3-S3; 18.2X75 versions prior to 18.2X75-D410, 18.2X75-D420, 18.2X75-D50, 18.2X75-D60; 18.3 versions prior to 18.3R1-S5, 18.3R2-S2, 18.3R3; 18.4 versions prior to 18.4R2-S2, 18.4R3; 19.1 versions prior to 19.1R1-S2, 19.1R2; 19.2 versions prior to 19.2R1-S4, 19.2R2. This issue does not affect Juniper Networks Junos OS prior to version 16.1R1.",CWE-362,5.9,MEDIUM,2020-04-08T20:15Z,2022-04-25T17:38Z,3.1,362, Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2020
CVE-2020-1724,"A flaw was found in Keycloak in versions before 9.0.2. This flaw allows a malicious user that is currently logged in, to see the personal information of a previously logged out user in the account manager section.",CWE-613,4.3,MEDIUM,2020-05-11T21:15Z,2022-04-25T17:37Z,3.1,613, Insufficient Session Expiration,2020
CVE-2020-1733,"A race condition flaw was found in Ansible Engine 2.7.17 and prior, 2.8.9 and prior, 2.9.6 and prior when running a playbook with an unprivileged become user. When Ansible needs to run a module with become user, the temporary directory is created in /var/tmp. This directory is created with ""umask 77 && mkdir -p <dir>""; this operation does not fail if the directory already exists and is owned by another user. An attacker could take advantage to gain control of the become user as the target directory can be retrieved by iterating '/proc/<pid>/cmdline'.",CWE-362,5.0,MEDIUM,2020-03-11T19:15Z,2022-04-25T17:37Z,3.1,362, Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2020
CVE-2020-2095,"Jenkins Redgate SQL Change Automation Plugin 2.0.4 and earlier stored an API key unencrypted in job config.xml files on the Jenkins master where they could be viewed by users with Extended Read permission, or access to the master file system.",CWE-522,4.3,MEDIUM,2020-01-15T16:15Z,2022-04-25T17:36Z,3.1,522, Insufficiently Protected Credentials,2020
CVE-2021-43013,Adobe Media Encoder version 15.4.1 (and earlier) are affected by a memory corruption vulnerability. An unauthenticated attacker could leverage this vulnerability to achieve arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,CWE-119,7.8,HIGH,2021-11-16T20:15Z,2022-04-25T17:28Z,3.1,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,2021
CVE-2021-42726,"Adobe Bridge version 11.1.1 (and earlier) is affected by a memory corruption vulnerability due to insecure handling of a malicious M4A file, potentially resulting in arbitrary code execution in the context of the current user. User interaction is required to exploit this vulnerability.",CWE-119,7.8,HIGH,2021-11-16T20:15Z,2022-04-25T17:28Z,3.1,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,2021
CVE-2021-34795,"Multiple vulnerabilities in the web-based management interface of the Cisco Catalyst Passive Optical Network (PON) Series Switches Optical Network Terminal (ONT) could allow an unauthenticated, remote attacker to perform the following actions: Log in with a default credential if the Telnet protocol is enabled Perform command injection Modify the configuration For more information about these vulnerabilities, see the Details section of this advisory.",CWE-1188,9.8,CRITICAL,2021-11-04T16:15Z,2022-04-25T17:28Z,3.1,1188, Insecure Default Initialization of Resource,2021
